Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,ATSI,Yrs In Designation As ATSI
2025,02,Clark,02618.3,Arbor View HS,Regular,81.5,4,NO,64.5,30.2,18.6,YES,YES,NO,NO,N/A,N/A,18.6,N/A,87.1,68,56.3,37.5,94.3,>95,13.1,NO,N/A,NO,NO,N/A
2025,02,Clark,02619.3,Legacy HS,Regular,37.5,2,YES,30.1,10.9,5.9,NO,NO,YES,YES,N/A,N/A,7.3,N/A,77.2,56.5,48.2,23.7,81.6,86,41.2,NO,N/A,NO,NO,N/A
2025,02,Clark,02620.3,NWCTA HS,Regular,96.5,5,NO,85.6,50.1,34.3,YES,YES,NO,NO,N/A,N/A,50,N/A,98.7,>95,>95,73.3,>95,>95,8.8,NO,N/A,NO,NO,N/A
2025,02,Clark,02621.2,Delta Charter MS,District Charter,37,2,NO,35.5,16.3,15.9,YES,YES,NO,NO,38.3,15.5,21.4,79,N/A,N/A,N/A,N/A,N/A,N/A,9,NO,N/A,NO,NO,N/A
2025,02,Clark,02621.3,Delta Charter HS,District Charter,24.5,1,NO,33.8,5.2,10,YES,YES,YES,YES,N/A,N/A,5.1,N/A,82,20.6,8.7,12.9,77.9,84.4,10.6,NO,N/A,NO,NO,N/A
2025,02,Clark,02623.3,Desert Oasis HS,Regular,75.5,4,NO,56.7,30.6,17.1,YES,YES,NO,NO,N/A,N/A,35.4,N/A,92.5,57.8,41.8,34.5,90.2,90.1,24.8,NO,N/A,NO,NO,N/A
2025,02,Clark,02624.3,ECTA HS,Regular,81,4,NO,69.1,23.1,16.5,YES,YES,NO,NO,N/A,N/A,13.2,N/A,94.4,>95,>95,47.9,>95,>95,18,NO,N/A,NO,NO,N/A
2025,02,Clark,02625.2,NV LRN Academy MS,Regular,25,1,NO,24.9,6.8,20.1,NO,NO,YES,YES,37.4,8,23.7,64.4,N/A,N/A,N/A,N/A,N/A,N/A,37,NO,N/A,NO,YES,2
2025,02,Clark,02625.3,NV LRN Academy HS,Regular,9,1,NO,26.7,5.9,15.8,NO,NO,YES,YES,N/A,N/A,5.3,N/A,72.4,25.2,12.9,23.1,57.3,66.3,42.1,YES,2,NO,NO,N/A
2025,02,Clark,02626.1,NV LRN ACAD ES,Regular,19,1,NO,32.6,11.1,<5,NO,NO,YES,YES,47.3,9.2,34.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.1,YES,3,NO,NO,N/A
2025,02,Clark,02627.3,CTTA HS,Regular,70.5,4,YES,40,12.5,N/A,YES,YES,NO,NO,N/A,N/A,6.2,N/A,N/A,85.4,72.9,19.7,>95,N/A,10.2,NO,N/A,NO,NO,N/A
2025,02,Clark,02628.3,NECTA HS,Regular,84.4,Not Rated,NO,75.2,38.4,32.2,YES,YES,NO,NO,N/A,N/A,20.7,N/A,93.6,N/A,N/A,N/A,N/A,N/A,12.9,NO,N/A,NO,NO,N/A
2025,02,Clark,02716.3,Acceleration Academy HS,Alternative,9.4,1,YES,<5,<5,-,NO,NO,YES,YES,N/A,N/A,-,N/A,25.5,12.8,<4.5,<5,23,34,<5,YES,4,NO,NO,N/A
2025,02,Clark,02777.2,CC Detention JSHS MS,Correctional,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,NO,N/A
2025,02,Clark,02777.3,CC Detention JSHS HS,Correctional,8,1,NO,16.6,<5,N/A,-,N/A,YES,YES,N/A,N/A,N/A,N/A,N/A,<5,<4.5,N/A,<5,<5,<5,YES,6,NO,NO,N/A
2025,02,Clark,02910.1,Stewart ES,Special Education,3.3,1,YES,-,-,-,-,N/A,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69.2,YES,5,NO,NO,N/A
2025,02,Clark,02910.2,Stewart MS,Special Education,21.6,1,YES,<5,<5,-,YES,YES,NO,NO,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,40.9,NO,N/A,NO,NO,N/A
2025,02,Clark,02910.3,Stewart HS,Special Education,3.7,1,YES,<5,<5,-,-,-,NO,NO,N/A,N/A,N/A,N/A,<5,<5,<4.5,N/A,<5,<5,43.2,YES,5,NO,NO,N/A
2025,02,Clark,02911.2,Variety JSHS MS,Special Education,16.2,Not Rated,YES,<5,<5,-,YES,YES,NO,NO,-,-,N/A,>95,N/A,N/A,N/A,N/A,N/A,N/A,41,NO,N/A,NO,NO,N/A
2025,02,Clark,02911.3,Variety JSHS HS,Special Education,10,1,YES,<5,8,<5,-,N/A,YES,NO,N/A,N/A,N/A,N/A,100,<5,<4.5,N/A,<5,<5,42.5,YES,6,NO,NO,N/A
2025,02,Clark,02912.2,Juvenile Court MS,Correctional,N/A,Not Rated,NO,N/A,N/A,N/A,-,NO,YES,YES,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,NO,N/A
2025,02,Clark,02912.3,Juvenile Court HS,Correctional,14.2,Not Rated,NO,<5,-,N/A,NO,NO,YES,NO,N/A,N/A,N/A,N/A,N/A,-,-,N/A,<5,<5,<5,YES,6,NO,NO,N/A
2025,02,Clark,02913.2,Spring Mtn JSHS MS,Alternative,N/A,Not Rated,NO,-,-,-,-,-,NO,NO,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,NO,N/A
2025,02,Clark,02913.3,Spring Mtn JSHS HS,Alternative,10.9,Not Rated,NO,-,-,-,YES,YES,NO,NO,N/A,N/A,N/A,N/A,-,5.2,<4.5,-,9.5,6.6,<5,YES,6,NO,NO,N/A
2025,02,Clark,02916.2,Miley Achvmt SEC MS,Special Education,11.4,1,YES,<5,<5,-,NO,NO,YES,YES,8.3,<5,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,48,YES,5,NO,NO,N/A
2025,02,Clark,02916.3,Miley Achvmt SEC HS,Special Education,6.6,Not Rated,YES,-,<5,-,-,N/A,YES,NO,N/A,N/A,N/A,N/A,-,-,-,-,18.1,25,44.8,YES,5,NO,NO,N/A
2025,02,Clark,02917.1,Miley Achvmt ES,Special Education,34.6,2,YES,<5,<5,-,YES,YES,NO,NO,41.6,9,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.5,NO,N/A,NO,NO,N/A
2025,02,Clark,02919.2,Summit View JSHS MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,NO,N/A
2025,02,Clark,02919.3,Summit View JSHS HS,Alternative,8.1,1,NO,7.8,<5,N/A,-,N/A,YES,YES,N/A,N/A,N/A,N/A,N/A,-,-,N/A,<5,<5,5.2,YES,6,NO,NO,N/A
2025,02,Clark,02922.3,Burk Horizon SW HS,Alternative,92.8,Not Rated,NO,-,-,-,-,-,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,>95,>95,33.3,NO,N/A,NO,NO,N/A
2025,02,Clark,02923.3,Global Community HS,Alternative,29,2,NO,18.1,<5,<5,YES,YES,NO,NO,N/A,N/A,11.6,N/A,81.8,63.6,31.8,10.6,68.1,80,17.7,NO,N/A,NO,NO,N/A
2025,02,Clark,02924.3,Cowan Sunset SE HS,Alternative,2.7,Not Rated,YES,-,-,N/A,-,N/A,YES,NO,N/A,N/A,N/A,N/A,-,22.2,5.5,-,37.5,47.3,31,YES,7,NO,NO,N/A
2025,02,Clark,02926.1,Desert Willow ES,Special Education,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,NO,N/A
2025,02,Clark,02927.2,Desert Willow JSHS MS,Special Education,N/A,Not Rated,NO,<5,<5,N/A,-,-,YES,YES,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,NO,N/A
2025,02,Clark,02927.3,Desert Willow JSHS HS,Special Education,0,Not Rated,NO,-,-,-,-,-,NO,NO,N/A,N/A,N/A,N/A,-,-,-,-,9,-,-,YES,5,NO,NO,N/A
2025,02,Clark,02928.2,South Cont JSHS MS,Alternative,15.3,Not Rated,NO,N/A,N/A,N/A,NO,NO,YES,YES,N/A,N/A,N/A,80.4,N/A,N/A,N/A,N/A,N/A,N/A,76.9,NO,N/A,NO,NO,N/A
2025,02,Clark,02928.3,South Cont JSHS HS,Alternative,0,Not Rated,NO,-,-,N/A,-,N/A,NO,NO,N/A,N/A,N/A,N/A,-,-,-,N/A,<5,7.1,76.4,YES,6,NO,NO,N/A
2025,02,Clark,02932.2,Cowan Behavior MS,Alternative,66.6,Not Rated,YES,N/A,N/A,N/A,NO,NO,YES,YES,N/A,N/A,N/A,78.3,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,NO,N/A
2025,02,Clark,02932.3,Cowan Behavior HS,Alternative,N/A,Not Rated,YES,-,-,N/A,-,N/A,YES,YES,N/A,N/A,N/A,N/A,-,-,-,N/A,-,-,-,NO,N/A,NO,NO,N/A
2025,02,Clark,02933.2,Peterson Behavior MS,Alternative,7.6,Not Rated,YES,-,-,-,NO,NO,YES,YES,-,-,N/A,68.7,N/A,N/A,N/A,N/A,N/A,N/A,72.7,NO,N/A,NO,NO,N/A
2025,02,Clark,02933.3,Peterson Behavior HS,Alternative,0,Not Rated,YES,-,-,N/A,-,N/A,NO,NO,N/A,N/A,N/A,N/A,-,N/A,N/A,-,10,25,91.6,YES,6,NO,NO,N/A
2025,02,Clark,02935.1,Variety ES,Special Education,18.3,Not Rated,YES,<5,5.8,-,NO,NO,YES,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.6,NO,N/A,NO,NO,N/A
2025,02,Clark,02939.1,Juvenile Det ES,Correctional,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,NO,N/A
2025,02,Clark,02955.3,Desert Rose ALT HS,Alternative,2.5,1,YES,8.7,<5,-,NO,NO,YES,YES,N/A,N/A,-,N/A,N/A,6.4,<4.5,<5,62.1,56.8,78.7,YES,7,NO,NO,N/A
2025,02,Clark,02957.2,Mission MS,Alternative,N/A,Not Rated,YES,N/A,N/A,N/A,N/A,N/A,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,NO,N/A
2025,02,Clark,02957.3,Mission HS,Alternative,52,3,YES,8.3,<5,-,-,-,NO,NO,N/A,N/A,N/A,N/A,-,-,-,-,90.9,-,61.1,NO,N/A,NO,NO,N/A
2025,02,Clark,02958.2,St Judes MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,NO,N/A
2025,02,Clark,02958.3,St Judes HS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,NO,N/A
2025,02,Clark,02965.1,Quest Program ES,Regular,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,NO,N/A
2025,02,Clark,02965.2,Quest Program MS,Regular,N/A,Not Rated,NO,<5,<5,N/A,-,-,YES,NO,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,NO,N/A
2025,02,Clark,02965.3,Quest Program HS,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,N/A,N/A,N/A,N/A,-,-,-,N/A,N/A,N/A,-,NO,N/A,NO,NO,N/A
